2025-12-29 15:40:29,587 - Experiment - INFO - Using local embedding model: /home/ubuntu/hzy/crl/Amadeus/amadeus/models/all-MiniLM-L6-v2
2025-12-29 15:41:01,555 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll keep it unknown). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts and add new information.
2025-12-29 15:41:01,560 - Amadeus.Builder - INFO - ➕ NODE: Charity Race
2025-12-29 15:41:01,564 - Amadeus.Builder - INFO - ➕ NODE: Mental Health
2025-12-29 15:41:01,566 - Amadeus.Builder - INFO - ➕ NODE: Self-Care
2025-12-29 15:41:01,569 - Amadeus.Builder - INFO - ➕ NODE: Me-Time
2025-12-29 15:41:01,571 - Amadeus.Builder - INFO - ➕ NODE: Running
2025-12-29 15:41:01,574 - Amadeus.Builder - INFO - ➕ NODE: Reading
2025-12-29 15:41:01,577 - Amadeus.Builder - INFO - ➕ NODE: Violin
2025-12-29 15:41:01,579 - Amadeus.Builder - INFO - ➕ NODE: Summer Break
2025-12-29 15:41:01,582 - Amadeus.Builder - INFO - ➕ NODE: Camping
2025-12-29 15:41:01,584 - Amadeus.Builder - INFO - ➕ NODE: Adoption Agencies
2025-12-29 15:41:01,587 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ+ Folks
2025-12-29 15:41:01,590 - Amadeus.Builder - INFO - ➕ NODE: Inclusivity
2025-12-29 15:41:01,592 - Amadeus.Builder - INFO - ➕ NODE: Stability
2025-12-29 15:41:01,595 - Amadeus.Builder - INFO - ➕ NODE: Safe Home
2025-12-29 15:41:01,597 - Amadeus.Builder - INFO - ➕ NODE: Adoption Process
2025-12-29 15:41:01,600 - Amadeus.Builder - INFO - ➕ NODE: Single Parent
2025-12-29 15:41:01,602 - Amadeus.Builder - INFO - ➕ NODE: Family
2025-12-29 15:41:01,605 - Amadeus.Builder - INFO - ➕ NODE: Love
2025-12-29 15:41:01,607 - Amadeus.Builder - INFO - ➕ NODE: Optimism
2025-12-29 15:41:01,610 - Amadeus.Builder - INFO - ➕ NODE: Dream
2025-12-29 15:41:01,613 - Amadeus.Builder - INFO - ➕ NODE: Agency
2025-12-29 15:41:01,615 - Amadeus.Builder - INFO - ➕ NODE: Supportive Environment
2025-12-29 15:41:01,618 - Amadeus.Builder - INFO - ➕ NODE: Children in Need
2025-12-29 15:41:01,620 - Amadeus.Builder - INFO - ➕ NODE: Loving Home
2025-12-29 15:41:01,623 - Amadeus.Builder - INFO - ➕ NODE: Supportive Community
2025-12-29 15:41:01,625 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Helps LGBTQ+ individuals with adoption--> LGBTQ+ Folks (Time: Unknown)
2025-12-29 15:41:01,625 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Researching adoption agencies--> Caroline (Time: Unknown)
2025-12-29 15:41:01,625 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Supportive of Caroline's efforts--> Melanie (Time: Unknown)
2025-12-29 15:41:01,625 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Promotes inclusivity--> Inclusivity (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Provides support for adoption--> Support (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Interested in working with the agency--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Supportive of Caroline's choice--> Melanie (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Helps LGBTQ+ individuals--> LGBTQ+ Folks (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Chosen for its inclusivity and support--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Single parent--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Dream of giving a loving home to kids--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Grateful for support--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Hopeful and optimistic--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Tough but up for the challenge--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Creating a family for kids in need--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Loving heart--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Safe and stable home--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Excited for the new chapter--> Caroline (Time: Unknown)
2025-12-29 15:41:01,626 - Amadeus.Builder - INFO - 🔗 LINK: Adoption Agency --Supportive of Caroline's efforts--> Melanie (Time: Unknown)
2025-12-29 15:41:05,812 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll proceed with relative dates). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:41:05,816 - Amadeus.Builder - INFO - ➕ NODE: Caroline
2025-12-29 15:41:05,819 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ Support Group
2025-12-29 15:41:05,825 - Amadeus.Builder - INFO - ➕ NODE: Students
2025-12-29 15:41:05,825 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Backs Caroline in her journey and events--> Caroline (Time: current)
2025-12-29 15:41:05,828 - Amadeus.Builder - INFO - ➕ NODE: Transition
2025-12-29 15:41:05,828 - Amadeus.Builder - INFO - 🔗 LINK: Support --Received support from friends, family, and mentors--> Caroline (Time: current)
2025-12-29 15:41:05,830 - Amadeus.Builder - INFO - ➕ NODE: Friends
2025-12-29 15:41:05,833 - Amadeus.Builder - INFO - ➕ NODE: Breakup
2025-12-29 15:41:05,833 - Amadeus.Builder - INFO - 🔗 LINK: Family --Husband and kids--> Melanie (Time: five years ago)
2025-12-29 15:41:05,836 - Amadeus.Builder - INFO - ➕ NODE: Wedding Day
2025-12-29 15:41:11,124 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll keep it unknown). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:41:11,309 - Amadeus.Builder - INFO - ➕ NODE: Necklace
2025-12-29 15:41:11,312 - Amadeus.Builder - INFO - ➕ NODE: Hand-Painted Bowl
2025-12-29 15:41:11,315 - Amadeus.Builder - INFO - ➕ NODE: Camping Trip
2025-12-29 15:41:11,318 - Amadeus.Builder - INFO - ➕ NODE: Marshmallows
2025-12-29 15:41:11,320 - Amadeus.Builder - INFO - ➕ NODE: Hike
2025-12-29 15:41:11,323 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ+ Counseling Workshop
2025-12-29 15:41:11,325 - Amadeus.Builder - INFO - ➕ NODE: Therapeutic Methods
2025-12-29 15:41:11,328 - Amadeus.Builder - INFO - ➕ NODE: Safe Space
2025-12-29 15:41:11,331 - Amadeus.Builder - INFO - ➕ NODE: Trans People
2025-12-29 15:41:11,333 - Amadeus.Builder - INFO - ➕ NODE: Support Groups
2025-12-29 15:41:11,336 - Amadeus.Builder - INFO - ➕ NODE: Mental Health
2025-12-29 15:41:11,338 - Amadeus.Builder - INFO - ➕ NODE: Passion
2025-12-29 15:41:11,341 - Amadeus.Builder - INFO - ➕ NODE: Supportive Friends and Family
2025-12-29 15:41:14,424 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll use relative dates). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:41:14,429 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ+ Pride Parade
2025-12-29 15:41:14,432 - Amadeus.Builder - INFO - ➕ NODE: Pottery Class
2025-12-29 15:41:14,435 - Amadeus.Builder - INFO - ➕ NODE: Piano
2025-12-29 15:41:14,437 - Amadeus.Builder - INFO - 🔗 LINK: Bowl --A handmade bowl created by Melanie--> Pottery Class (Time: current)
2025-12-29 15:41:14,437 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Still considering counseling as a career path--> Counseling (Time: current)
2025-12-29 15:41:14,440 - Amadeus.Builder - INFO - ➕ NODE: Transgender Conference
2025-12-29 15:41:14,443 - Amadeus.Builder - INFO - 🔗 LINK: Advocacy --Focus of the conference--> Transgender Conference (Time: current)
2025-12-29 15:41:18,743 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll keep it unknown). Step 2: Identify entities and relationships. Step 3: Compare with Graph. Step 4: Resolve conflicts and add new information.
2025-12-29 15:41:18,748 - Amadeus.Builder - INFO - ➕ NODE: Caroline
2025-12-29 15:41:18,751 - Amadeus.Builder - INFO - ➕ NODE: Melanie
2025-12-29 15:41:18,753 - Amadeus.Builder - INFO - ➕ NODE: Library
2025-12-29 15:41:18,756 - Amadeus.Builder - INFO - ➕ NODE: Charlotte's Web
2025-12-29 15:41:18,759 - Amadeus.Builder - INFO - ➕ NODE: Picnic
2025-12-29 15:41:18,761 - Amadeus.Builder - INFO - ➕ NODE: Family Camping
2025-12-29 15:41:18,764 - Amadeus.Builder - INFO - ➕ NODE: Beach
2025-12-29 15:41:18,764 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Taking care of children, loves being a mom--> Kids (Time: Unknown)
2025-12-29 15:41:18,766 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Supportive friends and family helping with transition, love, guidance, and acceptance--> Support Network (Time: Unknown)
2025-12-29 15:41:18,769 - Amadeus.Builder - INFO - ➕ NODE: Unconditional Love
2025-12-29 15:41:24,678 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so using relative dates). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:41:24,683 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ Conference
2025-12-29 15:41:24,685 - Amadeus.Builder - INFO - ➕ NODE: Becoming Nicole
2025-12-29 15:41:24,688 - Amadeus.Builder - INFO - ➕ NODE: Luna
2025-12-29 15:41:24,691 - Amadeus.Builder - INFO - ➕ NODE: Oliver
2025-12-29 15:41:24,693 - Amadeus.Builder - INFO - ➕ NODE: Purple Shoes
2025-12-29 15:41:24,696 - Amadeus.Builder - INFO - ➕ NODE: Running
2025-12-29 15:41:24,698 - Amadeus.Builder - INFO - ➕ NODE: Pet Joy
2025-12-29 15:41:24,698 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Still considering counseling as a career path--> Counseling (Time: 2023-07-13)
2025-12-29 15:41:24,698 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Interest in supporting mental health--> Mental Health (Time: 2023-07-13)
2025-12-29 15:41:24,698 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Backs Caroline in her journey and events--> Support (Time: 2023-07-13)
2025-12-29 15:41:24,701 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Has a dog named Luna and a cat named Oliver--> Pets (Time: 2023-07-13)
2025-12-29 15:41:24,701 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Engages in running for stress relief--> Running (Time: 2023-07-13)
2025-12-29 15:41:24,701 - Amadeus.Builder - INFO - ➕ NODE: Pet Joy
2025-12-29 15:41:49,315 - Amadeus.Builder - ERROR - JSON Parse Error: Unterminated string starting at: line 458 column 17 (char 15360)
2025-12-29 15:41:49,315 - Amadeus.Builder - ERROR - Raw Content Snippet (First 500 chars): {
  "chain_of_thought": "Step 1: Identify absolute date from Context (none provided, so using relative dates). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.",
  "operations": [
    {
      "action": "ADD",
      "subject": "Pottery Workshop",
      "object": null,
      "content": "A workshop where participants make their own pots, therapeutic and fun",
      "timestamp": "2023-07-14",
      "reason": "New entity added based on Melanie's description."
    },
 ...
2025-12-29 15:41:49,315 - Amadeus.Builder - ERROR - Raw Content Snippet (Last 500 chars): ... description."
    },
    {
      "action": "ADD",
      "subject": "Supportive Friends and Family",
      "object": "Caroline",
      "content": "People who have supported Caroline",
      "timestamp": "2023-07-14",
      "reason": "New edge added based on Caroline's description."
    },
    {
      "action": "ADD",
      "subject": "Supportive Friends and Family",
      "object": "Melanie",
      "content": "People who have supported Melanie",
      "timestamp": "2023-07-14",
      "reason": "
2025-12-29 15:41:56,755 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll keep it unknown). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:41:56,759 - Amadeus.Builder - INFO - ➕ NODE: Mentorship Program
2025-12-29 15:41:56,764 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ Youth
2025-12-29 15:41:56,767 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ Pride Event
2025-12-29 15:41:56,769 - Amadeus.Builder - INFO - ➕ NODE: Art Show
2025-12-29 15:41:56,772 - Amadeus.Builder - INFO - ➕ NODE: LGBTQ Center
2025-12-29 15:41:56,774 - Amadeus.Builder - INFO - ➕ NODE: Melanie's Kids
2025-12-29 15:41:56,777 - Amadeus.Builder - INFO - ➕ NODE: Melanie's Painting
2025-12-29 15:41:56,779 - Amadeus.Builder - INFO - ➕ NODE: Caroline's Painting
2025-12-29 15:41:56,782 - Amadeus.Builder - INFO - ➕ NODE: Unity and Strength
2025-12-29 15:41:56,784 - Amadeus.Builder - INFO - 🔗 LINK: LGBTQ Art Show --Event where Caroline will display her paintings--> Art Show (Time: Next month)
2025-12-29 15:41:56,784 - Amadeus.Builder - INFO - 🔗 LINK: LGBTQ Center --Center visited by Caroline for inspiration--> LGBTQ Support Group (Time: Unknown)
2025-12-29 15:41:56,784 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Participating in the mentorship program--> Mentorship Program (Time: Unknown)
2025-12-29 15:41:56,784 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Mentoring LGBTQ youth--> LGBTQ Youth (Time: Unknown)
2025-12-29 15:41:56,785 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Attended the LGBTQ pride event--> LGBTQ Pride Event (Time: Unknown)
2025-12-29 15:41:56,785 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Participating in the upcoming art show--> Art Show (Time: Next month)
2025-12-29 15:41:56,785 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Visited the LGBTQ center for inspiration--> LGBTQ Center (Time: Unknown)
2025-12-29 15:41:56,785 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Taking care of her kids--> Melanie's Kids (Time: Unknown)
2025-12-29 15:41:56,785 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Created a painting with her kids--> Melanie's Painting (Time: Unknown)
2025-12-29 15:41:56,785 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Theme of Melanie's painting--> Unity and Strength (Time: Unknown)
2025-12-29 15:42:21,395 - Amadeus.Builder - ERROR - JSON Parse Error: Expecting property name enclosed in double quotes: line 516 column 6 (char 17691)
2025-12-29 15:42:21,395 - Amadeus.Builder - ERROR - Raw Content Snippet (First 500 chars): {
  "chain_of_thought": "Step 1: Identify absolute date from Context (none provided, so we will keep it as unknown). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.",
  "operations": [
    {
      "action": "ADD",
      "subject": "Connected LGBTQ Activists",
      "object": null,
      "content": "An LGBTQ activist group where members invest in positive changes, meet regularly, and plan events and campaigns to support each other.",
      "timestamp": "Unknown",...
2025-12-29 15:42:21,395 - Amadeus.Builder - ERROR - Raw Content Snippet (Last 500 chars): ..."action": "ADD",
      "subject": "Safe and Stable Home",
      "object": null,
      "content": "A secure and reliable living environment.",
      "timestamp": "Unknown",
      "reason": "This concept is significant and newly mentioned."
    },
    {
      "action": "ADD",
      "subject": "New Chapter",
      "object": null,
      "content": "A fresh beginning or a new phase in life.",
      "timestamp": "Unknown",
      "reason": "This concept is significant and newly mentioned."
    },
    {
2025-12-29 15:42:45,828 - Amadeus.Builder - ERROR - JSON Parse Error: Unterminated string starting at: line 314 column 17 (char 19227)
2025-12-29 15:42:45,828 - Amadeus.Builder - ERROR - Raw Content Snippet (First 500 chars): {
  "chain_of_thought": "Step 1: Identify absolute date from Context. Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.",
  "operations": [
    {
      "action": "ADD",
      "subject": "Matt Patterson",
      "object": null,
      "content": "Singer and songwriter known for his talent and performances",
      "timestamp": "Unknown",
      "reason": "New entity mentioned in the conversation"
    },
    {
      "action": "ADD",
      "subject": "Concert",
      "ob...
2025-12-29 15:42:45,828 - Amadeus.Builder - ERROR - Raw Content Snippet (Last 500 chars): ...lopment for her kids, including her daughter, and supports her daughter's growth and development, and creates a safe and stable home, and promotes inclusivity, and helps her daughter find her identity, and fosters a sense of belonging, and encourages self-expression, and celebrates diversity, and embraces imperfections",
      "timestamp": "Unknown",
      "reason": "Clarifying the supportive nature of Melanie's environment for her daughter, her daughter's growth and development, creating a safe
2025-12-29 15:42:51,288 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll focus on the entities and relationships). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:42:51,293 - Amadeus.Builder - INFO - ➕ NODE: Pottery Project
2025-12-29 15:42:51,293 - Amadeus.Builder - INFO - 🔗 LINK: Bowl --A handmade bowl created by Melanie--> Pottery Project (Time: Unknown)
2025-12-29 15:42:51,295 - Amadeus.Builder - INFO - ➕ NODE: Art
2025-12-29 15:42:51,298 - Amadeus.Builder - INFO - ➕ NODE: Sanctuary
2025-12-29 15:42:51,301 - Amadeus.Builder - INFO - ➕ NODE: Comfort
2025-12-29 15:42:51,303 - Amadeus.Builder - INFO - ➕ NODE: Family Outing
2025-12-29 15:42:51,306 - Amadeus.Builder - INFO - ➕ NODE: Nature
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - ➕ NODE: Memories
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Melanie is now actively engaged in pottery classes--> Pottery Class (Time: Unknown)
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Melanie uses art as a form of self-expression and relaxation--> Art (Time: Unknown)
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Caroline supports and appreciates Melanie's artistic endeavors--> Melanie (Time: Unknown)
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Caroline values their friendship and the support it provides--> Melanie (Time: Unknown)
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Caroline and Melanie plan a family outing for the summer--> Melanie (Time: Unknown)
2025-12-29 15:42:51,308 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Caroline and Melanie plan to create memorable experiences together--> Melanie (Time: Unknown)
2025-12-29 15:43:01,493 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, so we'll use the current date). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
2025-12-29 15:43:01,493 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Applied to adoption agencies--> Adoption Agencies (Time: 2023-10-05)
2025-12-29 15:43:01,500 - Amadeus.Builder - INFO - ➕ NODE: Adoption Agencies
2025-12-29 15:43:01,502 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Guinea pig--> Oscar (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Cat--> Bailey (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - ➕ NODE: Oliver
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Guinea pig--> Oscar (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Cat--> Oliver (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Cat--> Bailey (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Oliver --Cat--> Melanie (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Bailey --Cat--> Melanie (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Guinea pig--> Oscar (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Cat--> Oliver (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Cat--> Bailey (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Oliver --Cat--> Melanie (Time: 2023-10-05)
2025-12-29 15:43:01,505 - Amadeus.Builder - INFO - 🔗 LINK: Bailey --Cat--> Melanie (Time: 2023-10-05)
2025-12-29 15:43:01,508 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Activity Caroline used to enjoy with her dad--> Horseback Riding (Time: 2023-10-05)
2025-12-29 15:43:01,510 - Amadeus.Builder - INFO - ➕ NODE: Horseback Riding
2025-12-29 15:43:01,513 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Painting created by Melanie--> Horse Painting (Time: 2023-10-05)
2025-12-29 15:43:01,516 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Recent painting by Caroline--> Self-Portrait (Time: 2023-10-05)
2025-12-29 15:43:01,516 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Painting created by Melanie--> Horse Painting (Time: 2023-10-05)
2025-12-29 15:43:01,518 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --People who promote LGBTQ rights and support authenticity--> Supportive People (Time: 2023-10-05)
2025-12-29 15:43:01,518 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --People who promote LGBTQ rights and support authenticity--> Supportive People (Time: 2023-10-05)
2025-12-29 15:43:01,521 - Amadeus.Builder - INFO - 🔗 LINK: Caroline --Current journey--> Adoption Journey (Time: 2023-10-05)
2025-12-29 15:43:01,523 - Amadeus.Builder - INFO - 🔗 LINK: Melanie --Supports Caroline's adoption journey--> Supportive (Time: 2023-10-05)
2025-12-29 15:43:09,140 - Amadeus.Builder - INFO - 🤔 Builder CoT: Step 1: Identify absolute date from Context (none provided, using relative dates). Step 2: Identify entities. Step 3: Compare with Graph. Step 4: Resolve conflicts.
